Sale ID,Date,Customer ID,Product,Unit Price,Tax,Total,Reference,Payment Status,Shipping
SALE-02549,2025-06-05,CUST-001,Oscillating Multi-Tool,9591.7,719.38,10311.08,REF-504086,Paid,9.99
SALE-02550,2026-01-17,CUST-019,Oscillating Multi-Tool,2976.0,223.2,3199.2,REF-968401,Shipped,24.99
SALE-02551,2025-07-03,CUST-021,Jigsaw Corded,2070.46,155.28,2225.74,REF-147220,Unpaid,0.0
SALE-02552,2025-10-03,CUST-012,Back Support Belt,1428.49,107.14,1535.63,REF-190678,Partial,24.99
SALE-02553,2025-02-03,CUST-037,"Band Saw 14""",2529.42,189.71,2719.13,REF-445975,Partial,0.0
SALE-02554,2024-10-22,CUST-006,Safety Vest Hi-Vis,2424.81,181.86,2606.67,REF-321794,Unpaid,9.99
SALE-02555,2025-08-12,CUST-012,Pressure Washer 3000PSI,222.31,16.67,238.98,REF-950608,Paid,0.0
SALE-02556,2025-03-14,CUST-011,Router Table Combo,1578.48,118.39,1696.87,REF-783701,Shipped,0.0
SALE-02557,2024-12-22,CUST-006,Extension Cord 50ft,21.77,1.63,23.4,REF-699338,Paid,49.99
SALE-02558,2026-02-20,CUST-026,Landscape Timbers 8ft,4777.0,358.27,5135.27,REF-575952,Partial,0.0
SALE-02559,2025-09-16,CUST-014,Paint Roller Set Pro,155.22,11.64,166.86,REF-607377,Paid,0.0
SALE-02560,2025-03-05,CUST-029,Laser Level Cross,22203.3,1665.25,23868.55,REF-129693,Shipped,0.0
SALE-02561,2026-03-17,CUST-035,Knee Pads Pro,1858.62,139.4,1998.02,REF-540775,Unpaid,0.0
SALE-02562,2026-01-21,CUST-044,Safety Vest Hi-Vis,4112.2,308.41,4420.61,REF-826630,Paid,0.0
SALE-02563,2024-10-03,CUST-041,"Band Saw 14""",2399.27,179.95,2579.22,REF-297526,Paid,14.99
SALE-02564,2026-03-26,CUST-038,Chalk Line Reel,650.35,48.78,699.13,REF-230746,Paid,0.0
SALE-02565,2024-02-19,CUST-005,Spray Paint Matte Black,6066.4,454.98,6521.38,REF-466063,Shipped,49.99
SALE-02566,2025-05-10,CUST-037,Chalk Line Reel,658.37,49.38,707.75,REF-603251,Paid,24.99
SALE-02567,2024-01-05,CUST-027,First Aid Kit 100pc,2349.19,176.19,2525.38,REF-424205,Partial,9.99
SALE-02568,2025-05-19,CUST-029,Dust Mask N95 20pk,987.75,74.08,1061.83,REF-193351,Partial,49.99
SALE-02569,2024-07-12,CUST-028,Brad Nailer 18ga,244.14,18.31,262.45,REF-999574,Unpaid,0.0
SALE-02570,2024-07-08,CUST-023,Fence Posts 4x4 8ft,3596.56,269.74,3866.3,REF-308855,Paid,14.99
SALE-02571,2026-02-09,CUST-037,Hose Garden 100ft,3282.16,246.16,3528.32,REF-562819,Paid,0.0
SALE-02572,2026-03-21,CUST-023,"Wood Screws #8 x 2""",2971.7,222.88,3194.58,REF-333559,Unpaid,0.0
SALE-02573,2024-12-12,CUST-038,Landscape Timbers 8ft,973.21,72.99,1046.2,REF-485883,Unpaid,0.0
SALE-02574,2024-09-06,CUST-030,Shovel Round Point,1367.1,102.53,1469.63,REF-414268,Paid,0.0
SALE-02575,2025-10-10,CUST-034,Knee Pads Pro,6428.1,482.11,6910.21,REF-697601,Unpaid,14.99
SALE-02576,2025-06-10,CUST-027,Oscillating Multi-Tool,995.54,74.67,1070.21,REF-446457,Paid,49.99
SALE-02577,2025-12-08,CUST-020,"Clamps Bar 24"" 4pk",272.67,20.45,293.12,REF-930165,Paid,14.99
SALE-02578,2024-07-19,CUST-039,Dust Mask N95 20pk,2902.05,217.65,3119.7,REF-354235,Paid,0.0
SALE-02579,2025-08-10,CUST-015,Safety Vest Hi-Vis,1641.84,123.14,1764.98,REF-376608,Paid,14.99
SALE-02580,2026-03-23,CUST-036,Reciprocating Saw,1685.32,126.4,1811.72,REF-722142,Unpaid,14.99
SALE-02581,2025-03-20,CUST-047,Retaining Wall Block,1637.97,122.85,1760.82,REF-703580,Paid,0.0
SALE-02582,2024-03-04,CUST-001,"Miter Saw 12"" Sliding",1335.01,100.13,1435.14,REF-164176,Paid,0.0
SALE-02583,2025-01-16,CUST-021,Tile Cutter Manual,6723.39,504.25,7227.64,REF-464639,Paid,0.0
SALE-02584,2026-03-26,CUST-027,Brush Set 3pc,6878.4,515.88,7394.28,REF-714051,Paid,49.99
SALE-02585,2024-01-08,CUST-001,Stainless Steel Bolts M8x30,4980.33,373.52,5353.85,REF-553862,Paid,9.99
SALE-02586,2024-03-24,CUST-040,Outlet Box Double Gang,21337.5,1600.31,22937.81,REF-128716,Paid,24.99
SALE-02587,2025-02-05,CUST-050,"Level 48"" Aluminum",15786.5,1183.99,16970.49,REF-583887,Unpaid,49.99
SALE-02588,2025-06-17,CUST-046,Face Shield Clear,2262.08,169.66,2431.74,REF-710638,Unpaid,24.99
SALE-02589,2026-02-01,CUST-036,Sprinkler Oscillating,1596.97,119.77,1716.74,REF-701530,Paid,0.0
SALE-02590,2025-12-12,CUST-036,Tile Cutter Manual,10440.5,783.04,11223.54,REF-443152,Partial,9.99
SALE-02591,2024-02-03,CUST-015,Smoke Detector Combo,677.16,50.79,727.95,REF-314647,Paid,0.0
SALE-02592,2024-07-06,CUST-043,"Orbital Sander 5""",1584.4,118.83,1703.23,REF-360739,Paid,0.0
SALE-02593,2025-05-06,CUST-017,Shovel Round Point,652.21,48.92,701.13,REF-119625,Paid,0.0
SALE-02594,2026-02-23,CUST-038,"Rake Leaf 24""",11715.25,878.64,12593.89,REF-807576,Partial,49.99
SALE-02595,2025-01-02,CUST-036,"Planer Thickness 13""",9379.5,703.46,10082.96,REF-429035,Paid,14.99
SALE-02596,2025-07-25,CUST-038,Concrete Mix 80lb Bag,21536.7,1615.25,23151.95,REF-785578,Paid,24.99
SALE-02597,2026-02-15,CUST-019,Electrical Wire 12AWG 250ft,1054.64,79.1,1133.74,REF-139363,Paid,0.0
SALE-02598,2025-01-05,CUST-015,Smart Lock Deadbolt,8160.3,612.02,8772.32,REF-484421,Paid,0.0
SALE-02599,2024-09-20,CUST-018,Hose Garden 100ft,1604.48,120.34,1724.82,REF-570239,Unpaid,24.99
SALE-02600,2024-04-07,CUST-009,Motion Sensor Light,1817.28,136.3,1953.58,REF-931738,Paid,0.0
SALE-02601,2024-01-05,CUST-022,Wheelbarrow 6 cu ft,532.39,39.93,572.32,REF-325995,Paid,0.0
SALE-02602,2024-01-08,CUST-013,"Ball Valve 3/4""",2662.04,199.65,2861.69,REF-171010,Paid,24.99
SALE-02603,2025-08-12,CUST-001,Mulch Hardwood 2cuft,448.21,33.62,481.83,REF-913596,Shipped,14.99
SALE-02604,2025-06-25,CUST-021,Teflon Tape Roll,1898.73,142.4,2041.13,REF-281991,Paid,24.99
SALE-02605,2025-04-02,CUST-006,Drywall Sheets 4x8,4448.15,333.61,4781.76,REF-709978,Paid,49.99
SALE-02606,2025-03-08,CUST-002,Circuit Breaker 20A,2415.4,181.16,2596.56,REF-238212,Paid,0.0
SALE-02607,2025-05-15,CUST-005,Ear Plugs 200 pair,16914.3,1268.57,18182.87,REF-908003,Paid,0.0
SALE-02608,2025-12-06,CUST-011,Oscillating Multi-Tool,1031.86,77.39,1109.25,REF-154650,Unpaid,0.0
SALE-02609,2025-12-14,CUST-017,Oscillating Multi-Tool,2080.96,156.07,2237.03,REF-865090,Paid,49.99
SALE-02610,2025-11-21,CUST-045,Gravel Pea 0.5cuft,1682.77,126.21,1808.98,REF-534026,Paid,14.99
SALE-02611,2025-03-09,CUST-004,"Painters Tape 2""",2709.12,203.18,2912.3,REF-338435,Shipped,0.0
SALE-02612,2026-02-21,CUST-010,Wire Mesh 4x8 Sheet,728.14,54.61,782.75,REF-288616,Paid,0.0
SALE-02613,2025-01-26,CUST-038,Lathe Wood 12x36,70.54,5.29,75.83,REF-513351,Paid,24.99
SALE-02614,2025-09-24,CUST-048,Caulk Silicone White,4230.5,317.29,4547.79,REF-361204,Paid,9.99
SALE-02615,2025-02-26,CUST-012,Work Gloves Heavy Duty,69.5,5.21,74.71,REF-149436,Paid,14.99
SALE-02616,2025-09-02,CUST-016,Staple Gun Electric,608.05,45.6,653.65,REF-679651,Partial,49.99
SALE-02617,2026-03-02,CUST-043,Paint Roller Set Pro,79.93,5.99,85.92,REF-964424,Shipped,0.0
SALE-02618,2026-01-26,CUST-041,Outlet Box Double Gang,2140.47,160.54,2301.01,REF-208599,Paid,24.99
SALE-02619,2025-03-20,CUST-021,"Orbital Sander 5""",1707.7,128.08,1835.78,REF-214705,Shipped,0.0
SALE-02620,2024-03-05,CUST-032,"Painters Tape 2""",938.63,70.4,1009.03,REF-331013,Shipped,0.0
SALE-02621,2024-01-12,CUST-019,Extension Cord 50ft,42.82,3.21,46.03,REF-284704,Partial,24.99
SALE-02622,2025-11-26,CUST-017,Dust Mask N95 20pk,2060.66,154.55,2215.21,REF-991286,Paid,0.0
SALE-02623,2026-03-01,CUST-045,Smoke Detector Combo,695.06,52.13,747.19,REF-403978,Paid,0.0
SALE-02624,2025-01-10,CUST-033,Motion Sensor Light,1731.57,129.87,1861.44,REF-708290,Unpaid,0.0
SALE-02625,2025-08-01,CUST-011,Premium Wood Stain,212.49,15.94,228.43,REF-816299,Partial,49.99
SALE-02626,2025-11-12,CUST-005,Tool Belt Leather,684.34,51.33,735.67,REF-298670,Shipped,9.99
SALE-02627,2025-10-23,CUST-012,Ladder Extension 24ft,4612.25,345.92,4958.17,REF-319365,Paid,14.99
SALE-02628,2026-02-14,CUST-015,Light Switch Dimmer,1840.24,138.02,1978.26,REF-597198,Unpaid,49.99
SALE-02629,2024-03-12,CUST-037,Extension Cord 50ft,21.13,1.58,22.71,REF-518767,Unpaid,14.99
SALE-02630,2024-03-26,CUST-039,"Wood Screws #8 x 2""",1405.94,105.45,1511.39,REF-700524,Paid,0.0
SALE-02631,2025-05-04,CUST-005,Concrete Sealer 5gal,1253.8,94.03,1347.83,REF-530453,Paid,0.0
SALE-02632,2024-10-11,CUST-021,Table Saw Portable,7594.11,569.56,8163.67,REF-521761,Paid,9.99
SALE-02633,2024-08-22,CUST-047,Extension Cord 50ft,22.52,1.69,24.21,REF-966824,Paid,24.99
SALE-02634,2024-01-14,CUST-025,Paint Roller Set Pro,78.98,5.92,84.9,REF-753789,Paid,24.99
SALE-02635,2026-03-11,CUST-007,"Roofing Nails 1.5""",2322.62,174.2,2496.82,REF-333869,Paid,0.0
SALE-02636,2025-10-18,CUST-015,"Clamps Bar 24"" 4pk",289.39,21.7,311.09,REF-958702,Paid,0.0
SALE-02637,2024-02-27,CUST-012,Lathe Wood 12x36,165.75,12.43,178.18,REF-410454,Paid,24.99
SALE-02638,2025-09-05,CUST-028,Smoke Detector Combo,1336.32,100.22,1436.54,REF-520964,Paid,0.0
SALE-02639,2024-10-04,CUST-034,Concrete Sealer 5gal,352.26,26.42,378.68,REF-161328,Partial,0.0
SALE-02640,2025-03-27,CUST-044,Industrial Drill Press,3055.0,229.12,3284.12,REF-286291,Shipped,9.99
SALE-02641,2026-03-16,CUST-016,Fence Posts 4x4 8ft,17668.5,1325.14,18993.64,REF-872537,Partial,24.99
SALE-02642,2025-05-28,CUST-026,Belt Sander 3x21,4698.15,352.36,5050.51,REF-224520,Partial,24.99
SALE-02643,2024-04-10,CUST-043,Joint Compound 5gal,378.47,28.39,406.86,REF-849584,Partial,49.99
SALE-02644,2024-03-03,CUST-013,Joint Compound 5gal,1873.75,140.53,2014.28,REF-167070,Paid,0.0
SALE-02645,2024-10-09,CUST-035,Circuit Breaker 20A,254.51,19.09,273.6,REF-395074,Shipped,14.99
SALE-02646,2025-12-28,CUST-008,"PVC Pipe 2"" x 10ft",3788.07,284.11,4072.18,REF-568203,Paid,49.99
SALE-02647,2025-10-20,CUST-039,Tool Belt Leather,3258.9,244.42,3503.32,REF-652438,Paid,24.99
SALE-02648,2024-09-23,CUST-013,"Level 48"" Aluminum",1665.09,124.88,1789.97,REF-159782,Paid,9.99
SALE-02649,2025-07-01,CUST-048,Brad Nailer 18ga,1192.1,89.41,1281.51,REF-102234,Paid,0.0
SALE-02650,2025-04-24,CUST-011,Smoke Detector Combo,1988.22,149.12,2137.34,REF-515267,Paid,49.99
SALE-02651,2024-01-11,CUST-041,Stainless Steel Bolts M8x30,1664.32,124.82,1789.14,REF-383275,Paid,14.99
SALE-02652,2024-09-23,CUST-001,Spray Paint Matte Black,589.69,44.23,633.92,REF-538231,Paid,24.99
SALE-02653,2025-10-02,CUST-004,Fertilizer 10-10-10,9029.2,677.19,9706.39,REF-553189,Paid,49.99
SALE-02654,2025-07-08,CUST-015,Drywall Sheets 4x8,883.95,66.3,950.25,REF-625967,Partial,24.99
SALE-02655,2024-04-27,CUST-031,Shovel Round Point,698.71,52.4,751.11,REF-630221,Unpaid,24.99
SALE-02656,2024-11-18,CUST-049,"Band Saw 14""",4808.38,360.63,5169.01,REF-576971,Paid,0.0
SALE-02657,2025-09-10,CUST-050,Tape Measure 25ft,476.84,35.76,512.6,REF-299095,Paid,24.99
SALE-02658,2025-03-07,CUST-015,Chisel Set Wood 6pc,1587.93,119.09,1707.02,REF-805719,Paid,0.0
SALE-02659,2024-08-24,CUST-039,Jigsaw Corded,3289.71,246.73,3536.44,REF-600035,Unpaid,24.99
SALE-02660,2026-03-01,CUST-026,Retaining Wall Block,1601.03,120.08,1721.11,REF-782248,Paid,9.99
SALE-02661,2026-03-12,CUST-038,Reciprocating Saw,4982.67,373.7,5356.37,REF-648034,Paid,49.99
SALE-02662,2026-02-08,CUST-050,Paint Roller Set Pro,162.54,12.19,174.73,REF-736169,Shipped,9.99
SALE-02663,2024-08-17,CUST-045,"Level 48"" Aluminum",4808.34,360.63,5168.97,REF-539352,Paid,14.99
SALE-02664,2026-02-12,CUST-043,Gravel Pea 0.5cuft,8291.4,621.85,8913.25,REF-117444,Paid,24.99
SALE-02665,2025-07-12,CUST-045,Wheelbarrow 6 cu ft,5302.9,397.72,5700.62,REF-279112,Unpaid,14.99
SALE-02666,2024-03-11,CUST-029,Insulation R-19 Roll,698.22,52.37,750.59,REF-721990,Paid,0.0
SALE-02667,2025-04-20,CUST-018,Router Table Combo,2746.95,206.02,2952.97,REF-109471,Shipped,24.99
SALE-02668,2025-03-19,CUST-039,LED Panel Light 2x4,3440.55,258.04,3698.59,REF-598261,Paid,49.99
SALE-02669,2025-07-14,CUST-038,Tile Cutter Manual,4121.8,309.13,4430.93,REF-701981,Partial,9.99
SALE-02670,2024-09-01,CUST-036,Lathe Wood 12x36,34.95,2.62,37.57,REF-819324,Shipped,0.0
SALE-02671,2025-06-22,CUST-040,Safety Vest Hi-Vis,773.74,58.03,831.77,REF-178924,Paid,49.99
SALE-02672,2025-09-28,CUST-020,"Level 48"" Aluminum",1612.31,120.92,1733.23,REF-403012,Shipped,14.99
SALE-02673,2026-02-07,CUST-026,Jigsaw Corded,10674.9,800.62,11475.52,REF-659119,Paid,9.99
SALE-02674,2025-10-18,CUST-002,"Ceiling Fan 52""",2381.85,178.64,2560.49,REF-930823,Paid,24.99
SALE-02675,2026-03-26,CUST-026,Premium Wood Stain,67.18,5.04,72.22,REF-224012,Paid,0.0
SALE-02676,2025-03-15,CUST-003,Ladder Extension 24ft,2759.85,206.99,2966.84,REF-731063,Paid,0.0
SALE-02677,2025-03-09,CUST-035,"Ball Valve 3/4""",1324.34,99.33,1423.67,REF-907584,Paid,0.0
SALE-02678,2025-09-19,CUST-036,"Roofing Nails 1.5""",24830.1,1862.26,26692.36,REF-143147,Unpaid,9.99
SALE-02679,2025-11-27,CUST-035,Fire Extinguisher 5lb,1554.54,116.59,1671.13,REF-872688,Shipped,0.0
SALE-02680,2026-01-18,CUST-023,"Rake Leaf 24""",2455.42,184.16,2639.58,REF-115276,Paid,9.99
SALE-02681,2025-01-02,CUST-001,Circuit Breaker 20A,235.98,17.7,253.68,REF-855188,Partial,49.99
SALE-02682,2026-02-04,CUST-038,Drill Press Benchtop,10867.65,815.07,11682.72,REF-313181,Paid,0.0
SALE-02683,2025-05-04,CUST-036,"Ceiling Fan 52""",2497.96,187.35,2685.31,REF-965565,Shipped,14.99
SALE-02684,2026-02-14,CUST-029,Hard Hat White,20934.2,1570.07,22504.27,REF-603161,Paid,24.99
SALE-02685,2024-09-16,CUST-011,"Rake Leaf 24""",24305.8,1822.93,26128.73,REF-136615,Paid,0.0
SALE-02686,2026-01-14,CUST-024,Brad Nailer 18ga,223.94,16.8,240.74,REF-384566,Paid,0.0
SALE-02687,2025-03-20,CUST-039,Stainless Steel Bolts M8x30,1675.62,125.67,1801.29,REF-797581,Unpaid,9.99
SALE-02688,2025-07-27,CUST-024,Reciprocating Saw,1712.36,128.43,1840.79,REF-496183,Paid,49.99
SALE-02689,2024-02-11,CUST-023,Tool Belt Leather,6730.9,504.82,7235.72,REF-600890,Paid,0.0
SALE-02690,2025-03-06,CUST-012,Hammer Drill Cordless,1379.95,103.5,1483.45,REF-347371,Paid,24.99
SALE-02691,2026-03-10,CUST-029,"Planer Thickness 13""",3437.2,257.79,3694.99,REF-422230,Shipped,9.99
SALE-02692,2025-09-10,CUST-044,Lathe Wood 12x36,102.06,7.65,109.71,REF-333661,Partial,0.0
SALE-02693,2024-02-28,CUST-015,Smart Lock Deadbolt,770.95,57.82,828.77,REF-612857,Paid,0.0
SALE-02694,2025-06-24,CUST-023,Circuit Breaker 20A,1186.75,89.01,1275.76,REF-969164,Paid,0.0
SALE-02695,2026-01-13,CUST-009,Oscillating Multi-Tool,970.51,72.79,1043.3,REF-171292,Shipped,0.0
SALE-02696,2026-01-21,CUST-030,Gravel Pea 0.5cuft,16546.6,1240.99,17787.59,REF-383849,Paid,14.99
SALE-02697,2025-09-11,CUST-046,"Bench Grinder 8""",2449.27,183.7,2632.97,REF-279274,Paid,14.99
SALE-02698,2026-02-06,CUST-044,"Anchor Bolts 1/2""",1976.1,148.21,2124.31,REF-427814,Paid,9.99
SALE-02699,2024-09-11,CUST-032,Brush Set 3pc,1414.6,106.09,1520.69,REF-169793,Paid,0.0
SALE-02700,2024-09-28,CUST-041,Concrete Mix 80lb Bag,6601.74,495.13,7096.87,REF-197251,Paid,9.99
SALE-02701,2025-05-09,CUST-031,Wire Nuts Assorted,7758.45,581.88,8340.33,REF-325259,Unpaid,49.99
SALE-02702,2024-05-15,CUST-034,Jigsaw Corded,5423.15,406.74,5829.89,REF-410165,Paid,49.99
SALE-02703,2025-02-12,CUST-038,Tile Cutter Manual,6596.07,494.71,7090.78,REF-581781,Paid,0.0
SALE-02704,2025-10-07,CUST-003,Rebar #4 20ft,1676.82,125.76,1802.58,REF-660270,Paid,0.0
SALE-02705,2024-02-17,CUST-014,"Rake Leaf 24""",22443.8,1683.28,24127.08,REF-171982,Paid,0.0
SALE-02706,2026-03-20,CUST-012,Hose Garden 100ft,5078.91,380.92,5459.83,REF-597480,Paid,49.99
SALE-02707,2025-02-12,CUST-012,Retaining Wall Block,1609.09,120.68,1729.77,REF-110111,Paid,49.99
SALE-02708,2025-07-06,CUST-021,Air Compressor 6gal,1220.9,91.57,1312.47,REF-228164,Shipped,24.99
SALE-02709,2025-07-11,CUST-043,Circuit Breaker 20A,1288.75,96.66,1385.41,REF-337425,Shipped,49.99
SALE-02710,2025-01-04,CUST-033,Hard Hat White,2271.31,170.35,2441.66,REF-545493,Shipped,0.0
SALE-02711,2025-05-28,CUST-025,Gravel Pea 0.5cuft,3285.52,246.41,3531.93,REF-564197,Partial,0.0
SALE-02712,2025-07-19,CUST-005,Deck Boards Composite,14060.7,1054.55,15115.25,REF-515292,Paid,14.99
SALE-02713,2025-10-09,CUST-025,Back Support Belt,1447.36,108.55,1555.91,REF-458041,Paid,14.99
SALE-02714,2025-10-19,CUST-002,Brad Nailer 18ga,221.94,16.65,238.59,REF-658121,Unpaid,9.99
SALE-02715,2024-10-01,CUST-035,Wire Nuts Assorted,7809.85,585.74,8395.59,REF-843304,Unpaid,0.0
SALE-02716,2024-12-03,CUST-035,Face Shield Clear,6798.6,509.89,7308.49,REF-404621,Paid,0.0
SALE-02717,2026-02-13,CUST-018,"Orbital Sander 5""",1716.3,128.72,1845.02,REF-641802,Paid,14.99
SALE-02718,2026-03-24,CUST-030,Ear Plugs 200 pair,1619.44,121.46,1740.9,REF-688293,Unpaid,49.99
SALE-02719,2025-06-21,CUST-046,Safety Vest Hi-Vis,2336.46,175.23,2511.69,REF-232559,Paid,49.99
SALE-02720,2025-01-06,CUST-010,Paint Roller Set Pro,239.49,17.96,257.45,REF-585239,Paid,49.99
SALE-02721,2024-05-17,CUST-035,"Roofing Nails 1.5""",24266.2,1819.96,26086.16,REF-573802,Paid,9.99
SALE-02722,2024-06-25,CUST-038,Doorbell Camera,84.32,6.32,90.64,REF-444699,Paid,49.99
SALE-02723,2025-04-14,CUST-032,"Miter Saw 12"" Sliding",4125.48,309.41,4434.89,REF-510222,Paid,0.0
SALE-02724,2024-12-07,CUST-041,"Copper Pipe 3/4"" x 10ft",1639.08,122.93,1762.01,REF-458318,Partial,49.99
SALE-02725,2025-02-25,CUST-006,Safety Vest Hi-Vis,1541.38,115.6,1656.98,REF-974818,Paid,0.0
SALE-02726,2025-10-01,CUST-002,"Orbital Sander 5""",846.4,63.48,909.88,REF-984694,Paid,49.99
SALE-02727,2024-08-15,CUST-037,Concrete Mix 80lb Bag,2202.18,165.16,2367.34,REF-687489,Partial,9.99
SALE-02728,2025-04-08,CUST-024,"PVC Pipe 2"" x 10ft",6412.8,480.96,6893.76,REF-428289,Paid,49.99
SALE-02729,2026-02-24,CUST-001,"Band Saw 14""",2509.47,188.21,2697.68,REF-304638,Paid,24.99
SALE-02730,2025-01-24,CUST-048,Hammer Drill Cordless,1313.45,98.51,1411.96,REF-925506,Paid,0.0
SALE-02731,2024-09-05,CUST-037,Paver Blocks 4x8,12131.05,909.83,13040.88,REF-430457,Unpaid,0.0
SALE-02732,2024-12-14,CUST-003,Safety Vest Hi-Vis,2267.79,170.08,2437.87,REF-444027,Paid,49.99
SALE-02733,2025-12-04,CUST-003,Tile Adhesive Thinset,2038.79,152.91,2191.7,REF-413877,Paid,24.99
SALE-02734,2025-04-13,CUST-005,Wire Mesh 4x8 Sheet,7592.1,569.41,8161.51,REF-925247,Shipped,0.0
SALE-02735,2025-07-05,CUST-029,"Circular Saw Blade 10""",535.67,40.18,575.85,REF-634414,Partial,14.99
SALE-02736,2024-04-12,CUST-016,Knee Pads Pro,593.77,44.53,638.3,REF-757070,Unpaid,14.99
SALE-02737,2025-07-03,CUST-024,Chalk Line Reel,1382.8,103.71,1486.51,REF-797994,Paid,0.0
SALE-02738,2026-02-28,CUST-025,Drop Cloth 9x12,3099.84,232.49,3332.33,REF-695695,Paid,0.0
SALE-02739,2025-02-04,CUST-025,Grout Sanded Gray,7546.3,565.97,8112.27,REF-743242,Paid,24.99
SALE-02740,2024-09-08,CUST-031,Sand Play 50lb,1350.62,101.3,1451.92,REF-996805,Paid,14.99
SALE-02741,2025-07-25,CUST-042,Drop Cloth 9x12,1577.05,118.28,1695.33,REF-361487,Paid,0.0
SALE-02742,2025-02-13,CUST-017,"Ball Valve 3/4""",6427.0,482.02,6909.02,REF-816133,Partial,0.0
SALE-02743,2024-02-20,CUST-045,Landscape Timbers 8ft,996.05,74.7,1070.75,REF-765432,Paid,0.0
SALE-02744,2025-11-10,CUST-027,"Ceiling Fan 52""",2321.72,174.13,2495.85,REF-230484,Paid,0.0
SALE-02745,2026-03-18,CUST-001,"Wood Screws #8 x 2""",1474.21,110.57,1584.78,REF-108674,Paid,0.0
SALE-02746,2025-07-07,CUST-028,"Wood Screws #8 x 2""",4618.83,346.41,4965.24,REF-207425,Paid,24.99
SALE-02747,2025-11-09,CUST-030,"Level 48"" Aluminum",4894.5,367.09,5261.59,REF-341085,Unpaid,49.99
SALE-02748,2024-01-19,CUST-027,Safety Vest Hi-Vis,1628.62,122.15,1750.77,REF-619356,Partial,0.0
SALE-02749,2026-03-28,CUST-039,Back Support Belt,1471.45,110.36,1581.81,REF-697339,Paid,0.0
SALE-02750,2025-09-25,CUST-018,Tool Belt Leather,6672.1,500.41,7172.51,REF-382719,Unpaid,49.99
SALE-02751,2025-02-28,CUST-046,"Pipe Wrench 18""",20858.3,1564.37,22422.67,REF-444615,Shipped,0.0
SALE-02752,2025-02-15,CUST-018,Flashing Tape Roll,1609.98,120.75,1730.73,REF-945198,Paid,49.99
SALE-02753,2024-07-27,CUST-018,Drill Press Benchtop,22003.1,1650.23,23653.33,REF-136820,Paid,0.0
SALE-02754,2024-10-17,CUST-049,Motion Sensor Light,1801.2,135.09,1936.29,REF-617385,Paid,14.99
SALE-02755,2025-08-21,CUST-048,Spray Paint Matte Black,613.66,46.02,659.68,REF-867870,Paid,0.0
SALE-02756,2025-05-25,CUST-031,Fertilizer 10-10-10,1735.75,130.18,1865.93,REF-198873,Paid,24.99
SALE-02757,2024-10-01,CUST-040,"Level 48"" Aluminum",1698.72,127.4,1826.12,REF-302376,Partial,0.0
SALE-02758,2024-09-05,CUST-026,"Wood Screws #8 x 2""",14532.9,1089.97,15622.87,REF-274964,Paid,0.0
SALE-02759,2024-11-28,CUST-011,Wire Nuts Assorted,4713.93,353.54,5067.47,REF-136543,Unpaid,9.99
SALE-02760,2025-03-01,CUST-018,"Miter Saw 12"" Sliding",1296.37,97.23,1393.6,REF-159346,Shipped,24.99
SALE-02761,2025-12-09,CUST-007,Hard Hat White,2129.21,159.69,2288.9,REF-489264,Paid,49.99
SALE-02762,2025-11-03,CUST-004,Knee Pads Pro,1860.03,139.5,1999.53,REF-424603,Paid,24.99
SALE-02763,2024-03-25,CUST-018,Smoke Detector Combo,704.2,52.82,757.02,REF-715914,Shipped,0.0
SALE-02764,2026-02-09,CUST-037,Shovel Round Point,651.99,48.9,700.89,REF-491322,Paid,9.99
SALE-02765,2025-03-06,CUST-019,Premium Wood Stain,333.8,25.04,358.84,REF-777051,Paid,0.0
SALE-02766,2025-02-04,CUST-035,Knee Pads Pro,593.23,44.49,637.72,REF-420317,Partial,14.99
SALE-02767,2025-02-23,CUST-025,Circuit Breaker 20A,236.08,17.71,253.79,REF-256562,Partial,9.99
SALE-02768,2026-03-06,CUST-004,Extension Cord 50ft,22.82,1.71,24.53,REF-723438,Unpaid,49.99
SALE-02769,2024-07-26,CUST-027,Hand Plane Block,5727.66,429.57,6157.23,REF-477897,Paid,9.99
SALE-02770,2025-10-01,CUST-001,Wire Mesh 4x8 Sheet,2175.48,163.16,2338.64,REF-428192,Paid,0.0
SALE-02771,2024-08-08,CUST-009,Rebar #4 20ft,1801.56,135.12,1936.68,REF-112922,Paid,49.99
SALE-02772,2025-04-20,CUST-030,"PVC Pipe 2"" x 10ft",12270.3,920.27,13190.57,REF-136288,Shipped,0.0
SALE-02773,2024-02-04,CUST-014,Smoke Detector Combo,2084.49,156.34,2240.83,REF-143260,Shipped,0.0
SALE-02774,2026-02-16,CUST-010,Joint Compound 5gal,3788.0,284.1,4072.1,REF-963635,Paid,0.0
SALE-02775,2026-02-24,CUST-027,"Planer Thickness 13""",3466.94,260.02,3726.96,REF-216349,Paid,14.99
SALE-02776,2024-08-27,CUST-001,Weed Barrier Fabric,403.46,30.26,433.72,REF-526835,Paid,0.0
SALE-02777,2024-05-10,CUST-009,Joint Compound 5gal,388.27,29.12,417.39,REF-779420,Partial,0.0
SALE-02778,2024-06-06,CUST-014,Dust Mask N95 20pk,969.86,72.74,1042.6,REF-248809,Paid,14.99
SALE-02779,2025-05-24,CUST-029,Paver Blocks 4x8,5137.36,385.3,5522.66,REF-746996,Paid,0.0
SALE-02780,2026-01-14,CUST-042,Back Support Belt,1385.39,103.9,1489.29,REF-335561,Paid,9.99
